FastReview OF RUN ./data/case1/case1.data -- 354 time step  -- 1312 (+119) NR step : 8771 (+1638) LS step
        TIME   dt/NRiter      LSiter      dPBmax      dPWmax       dTmax       eVmax       dSmax       dNmax         CFL
         DAY       DAY/-           -           -           -           -           -           -           -           -
           -   4.000e+00   7.000e+00   1.841e-01   4.930e-03   0.000e+00   5.909e-03   1.745e-03   4.926e-03   0.000e+00
     300.790   3.000e+00   2.600e+01   1.861e+01   1.879e+01   0.000e+00   5.909e-03   1.150e-01   1.750e-02   0.000e+00
           -   1.000e+00   9.000e+00   2.048e+01   2.031e+01   0.000e+00   7.323e-04   5.501e-02   6.265e-02   0.000e+00
           -   2.000e+00   5.000e+00   2.579e+00   5.240e-01   0.000e+00   2.314e-02   4.803e-02   3.927e-02   0.000e+00
           -   3.000e+00   5.000e+00   2.247e-01   4.992e-03   0.000e+00   4.933e-03   1.592e-02   5.528e-02   0.000e+00
           -   4.000e+00   6.000e+00   8.353e-02   2.130e-03   0.000e+00   1.139e-05   1.505e-02   2.344e-02   0.000e+00
     303.790   3.000e+00   2.500e+01   1.922e+01   1.959e+01   0.000e+00   1.139e-05   1.156e-01   1.769e-02   0.000e+00
           -   1.000e+00   8.000e+00   2.056e+01   2.089e+01   0.000e+00   8.030e-04   5.703e-02   6.261e-02   0.000e+00
           -   2.000e+00   7.000e+00   1.057e-01   6.948e-01   0.000e+00   7.325e-01   1.371e-02   4.570e-01   0.000e+00
           -   3.000e+00   5.000e+00   9.854e+00   6.385e-03   0.000e+00   1.048e-02   8.236e-02   5.796e-02   0.000e+00
           -   4.000e+00   4.000e+00   9.990e-02   4.299e-03   0.000e+00   2.546e-01   2.843e-01   3.684e-01   0.000e+00
           -   5.000e+00   4.000e+00   5.123e+00   1.670e+00   0.000e+00   3.677e-02   1.798e-03   3.730e-04   0.000e+00
           -   6.000e+00   5.000e+00  -1.116e-03   0.000e+00   0.000e+00   3.854e-02   8.704e-02   3.252e-03   0.000e+00
           -   7.000e+00   3.000e+00   7.539e-01   7.794e-02   0.000e+00   1.050e-04   1.583e-03   2.978e-01   0.000e+00
           -   8.000e+00   4.000e+00   4.837e-01   9.787e-02   0.000e+00   1.182e-02   4.614e-02   2.875e-03   0.000e+00
           -   9.000e+00   3.000e+00   1.855e-01   1.581e-02   0.000e+00   1.181e-02   7.054e-04   1.105e-03   0.000e+00
           -   1.000e+01   6.000e+00   1.603e-03   0.000e+00   0.000e+00   1.181e-02   2.195e-05   4.298e-03   0.000e+00
     306.790   3.000e+00   4.900e+01   2.075e+01   2.114e+01   0.000e+00   1.181e-02   1.169e-01   1.681e-02   0.000e+00
           -   1.000e+00   6.000e+00   6.264e+00   6.270e+00   0.000e+00   1.165e-02   3.752e-02   2.263e-02   0.000e+00
           -   2.000e+00   5.000e+00   1.220e-01   1.204e-01   0.000e+00   1.346e-03   1.169e-02   7.228e-03   0.000e+00
           -   3.000e+00   5.000e+00   6.791e-02   5.167e-03   0.000e+00   4.600e-03   1.590e-03   3.031e-04   0.000e+00
     307.690   9.000e-01   1.600e+01   6.375e+00   6.395e+00   0.000e+00   4.600e-03   3.730e-02   5.472e-03   0.000e+00
           -   1.000e+00   8.000e+00   1.366e+01   1.404e+01   0.000e+00   4.564e-06   3.853e-02   5.971e-02   0.000e+00
           -   2.000e+00   6.000e+00   5.704e-02   1.794e-02   0.000e+00   1.344e-02   4.149e-02   1.108e-02   0.000e+00
           -   3.000e+00   4.000e+00   2.978e-01   1.246e-03   0.000e+00   6.331e-03   2.190e-02   1.545e-02   0.000e+00
           -   4.000e+00   7.000e+00   3.834e-01   1.180e-01   0.000e+00   9.176e-07   1.641e-03   3.255e-05   0.000e+00
     309.490   1.800e+00   2.500e+01   1.342e+01   1.354e+01   0.000e+00   9.176e-07   8.124e-02   1.005e-02   0.000e+00
           -   1.000e+00   5.000e+00   3.532e+00   3.629e+00   0.000e+00   5.520e-07   2.340e-02   1.387e-02   0.000e+00
           -   2.000e+00   5.000e+00   2.758e-02   1.238e-01   0.000e+00   3.108e-07   2.820e-03   2.294e-03   0.000e+00
     310.000   5.100e-01   1.000e+01   3.559e+00   3.753e+00   0.000e+00   3.108e-07   2.430e-02   1.710e-03   0.000e+00
           -   1.000e+00   7.000e+00   8.014e+00   8.163e+00   0.000e+00   3.798e-04   5.672e-02   3.373e-02   0.000e+00
           -   2.000e+00   4.000e+00  -5.465e-03   0.000e+00   0.000e+00   1.315e-02   1.315e-02   9.520e-03   0.000e+00
           -   3.000e+00   4.000e+00   6.180e-01   1.880e-01   0.000e+00   5.621e-09   4.150e-03   8.326e-05   0.000e+00
     311.020   1.020e+00   1.500e+01   8.399e+00   8.262e+00   0.000e+00   5.621e-09   5.502e-02   6.032e-03   0.000e+00
           -   1.000e+00   8.000e+00   1.912e+01   1.961e+01   0.000e+00   3.619e-04   6.041e-02   5.833e-02   0.000e+00
           -   2.000e+00   6.000e+00   1.604e+00   6.789e-02   0.000e+00   1.623e-06   2.429e-02   6.179e-03   0.000e+00
           -   3.000e+00   4.000e+00   9.628e-03   3.524e-03   0.000e+00   1.421e-07   4.715e-02   7.471e-02   0.000e+00
           -   4.000e+00   5.000e+00   2.306e-02   6.306e-04   0.000e+00   1.988e-08   5.157e-03   1.188e-02   0.000e+00
     313.020   2.000e+00   2.300e+01   1.703e+01   1.785e+01   0.000e+00   1.988e-08   1.133e-01   1.198e-02   0.000e+00
           -   1.000e+00   8.000e+00   1.768e+01   1.934e+01   0.000e+00   1.977e-04   5.629e-02   5.712e-02   0.000e+00
           -   2.000e+00   4.000e+00   8.864e-02   2.779e-01   0.000e+00   9.511e-03   2.480e-02   2.629e-02   0.000e+00
           -   3.000e+00   4.000e+00   6.594e-01   1.735e-02   0.000e+00   9.602e-03   8.715e-03   1.546e-02   0.000e+00
           -   4.000e+00   7.000e+00   1.981e-01   2.321e-03   0.000e+00   5.972e-03   4.513e-03   9.264e-05   0.000e+00
     315.020   2.000e+00   2.300e+01   1.785e+01   1.962e+01   0.000e+00   5.972e-03   1.107e-01   1.245e-02   0.000e+00
           -   1.000e+00   7.000e+00   2.119e+01   2.327e+01   0.000e+00   4.093e-04   5.259e-02   5.378e-02   0.000e+00
           -   2.000e+00   5.000e+00   5.586e-02   1.242e-01   0.000e+00   2.040e-02   4.909e-02   3.395e-02   0.000e+00
           -   3.000e+00   6.000e+00   4.142e-01   1.732e-02   0.000e+00   5.234e-03   5.628e-03   1.787e-02   0.000e+00
           -   4.000e+00   6.000e+00   1.302e-01   9.005e-02   0.000e+00   1.077e-07   2.539e-03   2.423e-03   0.000e+00
     317.020   2.000e+00   2.400e+01   2.115e+01   2.332e+01   0.000e+00   1.077e-07   1.008e-01   1.161e-02   0.000e+00
           -   1.000e+00   8.000e+00   2.319e+01   2.459e+01   0.000e+00   7.033e-04   4.769e-02   5.011e-02   0.000e+00
           -   2.000e+00   6.000e+00   2.293e-02   0.000e+00   0.000e+00   2.577e-02   4.595e-02   3.303e-02   0.000e+00
           -   3.000e+00   4.000e+00   4.880e-01   2.272e-01   0.000e+00   5.257e-03   6.475e-03   1.374e-04   0.000e+00
           -   4.000e+00   7.000e+00   2.084e-01   1.183e-03   0.000e+00   4.825e-09   4.735e-03   2.575e-03   0.000e+00
     319.020   2.000e+00   2.500e+01   2.282e+01   2.379e+01   0.000e+00   4.825e-09   9.047e-02   1.242e-02   0.000e+00
           -   1.000e+00   9.000e+00   1.761e+01   1.390e+01   0.000e+00   5.440e-04   4.185e-02   4.239e-02   0.000e+00
           -   2.000e+00   6.000e+00   2.655e-02   0.000e+00   0.000e+00   2.880e-02   5.841e-02   2.074e-02   0.000e+00
           -   3.000e+00   5.000e+00   1.411e+00   4.611e-03   0.000e+00   5.116e-03   7.696e-03   1.822e-02   0.000e+00
           -   4.000e+00   6.000e+00   6.479e-01   3.672e-01   0.000e+00   1.577e-07   1.603e-02   8.201e-03   0.000e+00
           -   5.000e+00   6.000e+00   1.435e-02   2.432e-05   0.000e+00   9.366e-08   4.671e-03   3.563e-05   0.000e+00
     321.020   2.000e+00   3.200e+01   1.758e+01   8.179e+00   0.000e+00   9.366e-08   6.936e-02   1.182e-02   0.000e+00
           -   1.000e+00   8.000e+00   7.469e+00   3.454e+00   0.000e+00   2.881e-02   3.915e-02   3.797e-02   0.000e+00
           -   2.000e+00   6.000e+00   5.895e+00   0.000e+00   0.000e+00   1.434e-02   4.230e-02   9.260e-03   0.000e+00
           -   3.000e+00   6.000e+00   4.826e-01   1.147e+00   0.000e+00   6.411e-03   4.329e-02   2.250e-02   0.000e+00
           -   4.000e+00   5.000e+00   9.548e-01   4.188e-01   0.000e+00   5.403e-06   1.942e-02   3.765e-04   0.000e+00
     323.020   2.000e+00   2.500e+01   7.197e+00   3.444e+00   0.000e+00   5.403e-06   4.591e-02   1.195e-02   0.000e+00
           -   1.000e+00   8.000e+00   5.852e+00   3.418e+00   0.000e+00   2.498e-04   3.452e-02   3.068e-02   0.000e+00
           -   2.000e+00   8.000e+00   1.176e-01   4.355e-02   0.000e+00   1.790e-02   4.621e-02   1.745e-02   0.000e+00
           -   3.000e+00   5.000e+00   5.874e-01   6.618e-01   0.000e+00   1.170e-02   6.177e-03   1.648e-03   0.000e+00
     325.020   2.000e+00   2.100e+01   5.676e+00   3.465e+00   0.000e+00   1.170e-02   5.478e-02   1.165e-02   0.000e+00
           -   1.000e+00   8.000e+00   5.379e+00   3.433e+00   0.000e+00   7.069e-05   6.734e-02   3.296e-02   0.000e+00
           -   2.000e+00   6.000e+00   5.308e+00   4.107e-02   0.000e+00   2.699e-05   2.791e-02   1.687e-02   0.000e+00
           -   3.000e+00   6.000e+00   5.053e-02   7.067e-01   0.000e+00   1.151e-05   5.846e-04   9.518e-03   0.000e+00
           -   4.000e+00   6.000e+00   1.129e-01   9.444e-02   0.000e+00   1.071e-05   1.720e-03   2.782e-04   0.000e+00
     327.020   2.000e+00   2.600e+01   5.340e+00   3.483e+00   0.000e+00   1.071e-05   4.103e-02   1.146e-02   0.000e+00
           -   1.000e+00   8.000e+00   5.179e+00   3.487e+00   0.000e+00   1.792e-04   3.690e-02   2.732e-02   0.000e+00
           -   2.000e+00   7.000e+00   3.531e+00   3.535e+00   0.000e+00   1.235e-02   8.941e-03   6.519e-03   0.000e+00
           -   3.000e+00   5.000e+00   3.896e-01   4.755e-03   0.000e+00   1.190e-05   6.768e-03   9.404e-03   0.000e+00
           -   4.000e+00   4.000e+00   1.799e-02   3.299e-04   0.000e+00   1.204e-05   4.151e-05   3.212e-05   0.000e+00
     329.020   2.000e+00   2.400e+01   5.133e+00   3.477e+00   0.000e+00   1.204e-05   3.326e-02   1.128e-02   0.000e+00
           -   1.000e+00   8.000e+00   4.955e+00   3.470e+00   0.000e+00   3.649e-05   2.222e-02   2.678e-02   0.000e+00
           -   2.000e+00   5.000e+00   1.967e+00   4.232e-01   0.000e+00   3.375e-05   3.378e-03   5.040e-03   0.000e+00
           -   3.000e+00   7.000e+00   3.471e-01   1.208e-02   0.000e+00   3.289e-05   2.107e-02   1.478e-03   0.000e+00
           -   4.000e+00   6.000e+00   2.301e-02   5.802e-04   0.000e+00   3.578e-05   7.603e-03   9.116e-03   0.000e+00
     331.020   2.000e+00   2.600e+01   4.910e+00   3.468e+00   0.000e+00   3.578e-05   2.210e-02   1.144e-02   0.000e+00
           -   1.000e+00   8.000e+00   4.848e+00   3.401e+00   0.000e+00   1.560e-05   4.467e-02   2.568e-02   0.000e+00
           -   2.000e+00   6.000e+00   8.327e-02   3.654e-02   0.000e+00   5.879e-06   3.507e-03   4.112e-03   0.000e+00
           -   3.000e+00   4.000e+00   2.537e-02   4.181e-03   0.000e+00   6.651e-06   9.601e-03   9.652e-03   0.000e+00
     333.020   2.000e+00   1.800e+01   4.806e+00   3.442e+00   0.000e+00   6.651e-06   2.168e-02   1.279e-02   0.000e+00
           -   1.000e+00   7.000e+00   4.715e+00   3.396e+00   0.000e+00   1.505e-05   4.212e-02   1.688e-02   0.000e+00
           -   2.000e+00   7.000e+00   4.285e-02   0.000e+00   0.000e+00   2.621e-05   3.438e-02   3.405e-02   0.000e+00
           -   3.000e+00   5.000e+00   2.869e-01   6.527e-01   0.000e+00   5.441e-03   1.918e-02   2.033e-02   0.000e+00
           -   4.000e+00   6.000e+00   1.177e-01   1.459e-01   0.000e+00   2.555e-05   7.611e-04   6.917e-05   0.000e+00
     335.020   2.000e+00   2.500e+01   4.701e+00   3.381e+00   0.000e+00   2.555e-05   2.139e-02   1.423e-02   0.000e+00
           -   1.000e+00   8.000e+00   1.400e+00   9.548e-01   0.000e+00   1.293e-06   6.411e-03   6.707e-03   0.000e+00
           -   2.000e+00   9.000e+00   3.062e-02   4.997e-03   0.000e+00   1.392e-06   3.296e-04   7.307e-04   0.000e+00
     335.620   6.000e-01   1.700e+01   1.400e+00   9.598e-01   0.000e+00   1.392e-06   6.379e-03   4.382e-03   0.000e+00
           -   1.000e+00   9.000e+00   2.760e+00   2.016e+00   0.000e+00   1.139e-05   2.683e-02   1.390e-02   0.000e+00
           -   2.000e+00   5.000e+00   4.268e-02   0.000e+00   0.000e+00   1.421e-05   2.364e-03   3.065e-03   0.000e+00
     336.820   1.200e+00   1.400e+01   2.756e+00   2.010e+00   0.000e+00   1.421e-05   1.260e-02   9.172e-03   0.000e+00
           -   1.000e+00   8.000e+00   1.368e+00   9.644e-01   0.000e+00   1.988e-05   6.301e-03   6.188e-03   0.000e+00
           -   2.000e+00   7.000e+00   2.223e-02   7.701e-03   0.000e+00   2.023e-05   3.458e-04   6.518e-04   0.000e+00
     337.420   6.000e-01   1.500e+01   1.367e+00   9.721e-01   0.000e+00   2.023e-05   6.287e-03   4.682e-03   0.000e+00
           -   1.000e+00   8.000e+00   2.706e+00   1.983e+00   0.000e+00   3.484e-05   1.265e-02   1.194e-02   0.000e+00
           -   2.000e+00   5.000e+00   4.131e-02   1.434e-02   0.000e+00   9.552e-03   7.622e-04   8.689e-03   0.000e+00
           -   3.000e+00   5.000e+00   1.552e-01   2.617e-01   0.000e+00   4.694e-03   1.033e-03   2.658e-04   0.000e+00
     338.620   1.200e+00   1.800e+01   2.694e+00   1.998e+00   0.000e+00   4.694e-03   1.240e-02   9.708e-03   0.000e+00
           -   1.000e+00   7.000e+00   1.345e+00   9.618e-01   0.000e+00   1.188e-03   6.236e-03   5.062e-03   0.000e+00
           -   2.000e+00   5.000e+00   2.151e-02   5.003e-03   0.000e+00   4.832e-03   3.717e-04   1.673e-03   0.000e+00
     339.220   6.000e-01   1.200e+01   1.337e+00   9.668e-01   0.000e+00   4.832e-03   6.237e-03   4.465e-03   0.000e+00
           -   1.000e+00   7.000e+00   2.639e+00   1.988e+00   0.000e+00   8.801e-05   1.257e-02   8.999e-03   0.000e+00
           -   2.000e+00   7.000e+00   2.956e-02   0.000e+00   0.000e+00   6.708e-05   2.975e-03   3.613e-03   0.000e+00
           -   3.000e+00   5.000e+00   8.227e-03   3.583e-03   0.000e+00   6.658e-05   9.382e-04   6.667e-05   0.000e+00
     340.420   1.200e+00   1.900e+01   2.632e+00   1.976e+00   0.000e+00   6.658e-05   1.229e-02   9.023e-03   0.000e+00
           -   1.000e+00   8.000e+00   4.271e+00   3.216e+00   0.000e+00   1.112e-04   3.569e-02   1.780e-02   0.000e+00
           -   2.000e+00   6.000e+00   3.093e-02   0.000e+00   0.000e+00   1.134e-04   5.848e-03   6.063e-03   0.000e+00
           -   3.000e+00   6.000e+00   1.445e-01   8.645e-03   0.000e+00   1.111e-04   7.399e-03   3.770e-03   0.000e+00
     342.420   2.000e+00   2.000e+01   4.267e+00   3.194e+00   0.000e+00   1.111e-04   2.063e-02   1.522e-02   0.000e+00
           -   1.000e+00   8.000e+00   4.140e+00   3.009e+00   0.000e+00   1.613e-04   2.064e-02   1.347e-02   0.000e+00
           -   2.000e+00   8.000e+00   3.415e-02   4.820e-03   0.000e+00   1.579e-04   3.189e-03   4.266e-03   0.000e+00
           -   3.000e+00   5.000e+00   3.229e-02   1.390e-03   0.000e+00   1.561e-04   1.246e-03   7.914e-04   0.000e+00
     344.420   2.000e+00   2.100e+01   4.136e+00   3.015e+00   0.000e+00   1.561e-04   2.060e-02   1.507e-02   0.000e+00
           -   1.000e+00   8.000e+00   4.014e+00   2.925e+00   0.000e+00   2.048e-04   2.051e-02   1.341e-02   0.000e+00
           -   2.000e+00   6.000e+00   7.260e-02   0.000e+00   0.000e+00   2.002e-04   2.814e-03   3.857e-03   0.000e+00
           -   3.000e+00   5.000e+00   2.335e-01   4.216e-01   0.000e+00   1.972e-04   1.420e-03   9.084e-04   0.000e+00
     346.420   2.000e+00   1.900e+01   3.998e+00   2.897e+00   0.000e+00   1.972e-04   2.050e-02   1.234e-02   0.000e+00
           -   1.000e+00   9.000e+00   3.831e+00   2.782e+00   0.000e+00   2.458e-04   2.047e-02   1.340e-02   0.000e+00
           -   2.000e+00   6.000e+00   2.986e-02   0.000e+00   0.000e+00   2.352e-04   1.355e-02   7.019e-03   0.000e+00
           -   3.000e+00   5.000e+00   2.355e-01   3.115e-01   0.000e+00   2.328e-04   3.855e-04   2.942e-04   0.000e+00
     348.420   2.000e+00   2.000e+01   3.808e+00   2.772e+00   0.000e+00   2.328e-04   2.032e-02   1.135e-02   0.000e+00
           -   1.000e+00   8.000e+00   3.629e+00   2.697e+00   0.000e+00   2.749e-04   2.035e-02   1.334e-02   0.000e+00
           -   2.000e+00   7.000e+00   7.686e-02   0.000e+00   0.000e+00   2.662e-04   2.298e-03   4.436e-03   0.000e+00
     350.420   2.000e+00   1.500e+01   3.561e+00   2.679e+00   0.000e+00   2.662e-04   2.010e-02   1.495e-02   0.000e+00
           -   1.000e+00   8.000e+00   3.369e+00   2.612e+00   0.000e+00   2.995e-04   2.026e-02   1.329e-02   0.000e+00
           -   2.000e+00   6.000e+00  -5.860e-03   0.000e+00   0.000e+00   2.912e-04   4.669e-03   4.414e-03   0.000e+00
     352.420   2.000e+00   1.400e+01   3.338e+00   2.545e+00   0.000e+00   2.912e-04   2.008e-02   1.498e-02   0.000e+00
           -   1.000e+00   8.000e+00   3.182e+00   2.436e+00   0.000e+00   3.208e-04   2.017e-02   1.324e-02   0.000e+00
           -   2.000e+00   7.000e+00   8.024e-02   0.000e+00   0.000e+00   3.115e-04   3.176e-03   7.490e-03   0.000e+00
           -   3.000e+00   7.000e+00   1.256e-01   3.057e-01   0.000e+00   3.094e-04   1.201e-03   1.111e-03   0.000e+00
     354.420   2.000e+00   2.200e+01   3.167e+00   2.432e+00   0.000e+00   3.094e-04   2.000e-02   1.482e-02   0.000e+00
           -   1.000e+00   9.000e+00   3.015e+00   2.310e+00   0.000e+00   3.368e-04   2.000e-02   1.316e-02   0.000e+00
           -   2.000e+00   7.000e+00   1.958e-02   0.000e+00   0.000e+00   3.357e-04   3.315e-03   7.176e-03   0.000e+00
           -   3.000e+00   6.000e+00   1.442e-01   3.142e-01   0.000e+00   3.347e-04   1.613e-03   1.049e-03   0.000e+00
     356.420   2.000e+00   2.200e+01   2.997e+00   2.303e+00   0.000e+00   3.347e-04   1.980e-02   1.153e-02   0.000e+00
           -   1.000e+00   8.000e+00   2.857e+00   2.200e+00   0.000e+00   3.585e-04   1.986e-02   1.309e-02   0.000e+00
           -   2.000e+00   7.000e+00   3.202e-02   0.000e+00   0.000e+00   3.562e-04   2.461e-03   7.599e-03   0.000e+00
           -   3.000e+00   9.000e+00   4.773e-02   3.621e-01   0.000e+00   3.558e-04   3.242e-03   1.611e-03   0.000e+00
     358.420   2.000e+00   2.400e+01   2.861e+00   2.191e+00   0.000e+00   3.558e-04   1.962e-02   1.074e-02   0.000e+00
           -   1.000e+00   9.000e+00   2.150e+00   1.640e+00   0.000e+00   3.705e-04   1.552e-02   1.026e-02   0.000e+00
           -   2.000e+00   8.000e+00   1.852e-02   0.000e+00   0.000e+00   3.693e-04   4.104e-03   4.533e-03   0.000e+00
     360.000   1.580e+00   1.700e+01   2.144e+00   1.618e+00   0.000e+00   3.693e-04   1.539e-02   1.153e-02   0.000e+00
           -   1.000e+00   9.000e+00   2.597e+00   1.975e+00   0.000e+00   3.844e-04   1.943e-02   1.289e-02   0.000e+00
           -   2.000e+00   8.000e+00   1.353e-01   0.000e+00   0.000e+00   3.836e-04   2.883e-03   4.267e-03   0.000e+00
     362.000   2.000e+00   1.700e+01   2.583e+00   1.939e+00   0.000e+00   3.836e-04   1.917e-02   1.461e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.519e+00   1.086e+00   0.000e+00   3.918e-04   1.150e-02   7.654e-03   0.000e+00
           -   2.000e+00   7.000e+00   1.314e-02   0.000e+00   0.000e+00   3.893e-04   1.701e-03   2.159e-03   0.000e+00
     363.200   1.200e+00   1.400e+01   1.505e+00   1.084e+00   0.000e+00   3.893e-04   1.131e-02   8.737e-03   0.000e+00
           -   1.000e+00   9.000e+00   2.866e+00   2.092e+00   0.000e+00   4.053e-04   2.257e-02   1.515e-02   0.000e+00
           -   2.000e+00   6.000e+00   8.494e-02   0.000e+00   0.000e+00   4.037e-04   5.444e-03   5.861e-03   0.000e+00
     365.600   2.400e+00   1.500e+01   2.843e+00   2.057e+00   0.000e+00   4.037e-04   2.222e-02   1.818e-02   0.000e+00
           -   1.000e+00   1.100e+01   5.172e+00   3.674e+00   0.000e+00   2.121e-02   4.733e-02   3.149e-02   0.000e+00
           -   2.000e+00   1.200e+01  -6.382e-02   0.000e+00   0.000e+00   2.816e-02   3.622e-02   2.187e-02   0.000e+00
           -   3.000e+00   1.400e+01   3.073e-01   3.486e-01   0.000e+00   3.516e-02   4.596e-03   2.766e-02   0.000e+00
           -   4.000e+00   1.100e+01   3.578e-01   4.335e-01   0.000e+00   1.420e-02   4.979e-03   9.342e-03   0.000e+00
     370.400   4.800e+00   4.800e+01   5.142e+00   3.416e+00   0.000e+00   1.420e-02   4.365e-02   2.558e-02   0.000e+00
